index|acordao_id|numero|assunto|relator|comarca|orgao_julgador|data_julgamento|data_publicacao|ementa
220|661156.0|1411566-92.2016.8.12.0000|Embargos de Declaração Cível / Contratos Bancários|Des. Vladimir Abreu da Silva|Campo Grande|5ª Câmara Cível|07/03/2017|13/03/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM AGRAVO DE INSTRUMENTO – RECUPERAÇÃO JUDICIAL – TRAVA BANCÁRIA – RECURSO NÃO CONHECIDO –  CONTRADIÇÃO NO ACÓRDÃO – INEXISTENTE – REDISCUSSÃO DA MATÉRIA – IMPOSSIBILIDADE – MANIFESTA INTENÇÃO DE PREQUESTIONAR –  EMBARGOS REJEITADOS. 
1 - Os embargos de declaração têm como requisito de admissibilidade a indicação de algum dos vícios previstos no artigo 1.022 do Novo CPC, constantes do decisum embargado.
2 - Ausentes quaisquer dos vícios apontados, a rejeição dos embargos de declaração é medida que se impõe, não se prestando a via eleita ao rejulgamento da causa.
3 - Se a interposição dos embargos declaratórios não está consubstanciada na existência de obscuridade, contradição ou omissão do acórdão prolatado, mas sim no intuito de se fazer o prequestionamento, o recurso há que ser rejeitado."
221|660271.0|0013897-39.2010.8.12.0001|Embargos de Declaração Cível / Contratos Bancários|Des. Marcelo Câmara Rasslan|Campo Grande|1ª Câmara Cível|07/03/2017|08/03/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA – EXPURGOS INFLACIONÁRIOS – SUSPENSÃO DO FEITO – INEXISTÊNCIA DE VÍCIOS – PRETENSÃO DE REDISCUSSÃO DE MATÉRIA E DE PREQUESTIONAMENTO – EMBARGOS DECLARATÓRIOS REJEITADOS. 
Não cabe suspensão do processo até que haja decisão definitiva acerca da controvérsia em se tratando de repercussão geral, face à violação ao prazo limite estabelecido no artigo 265, § 5.º, do Código de Processo Civil, qual seja, um ano. 
Não havendo no acórdão qualquer dos vícios apontados no artigo 1.022, do Novo Código de Processo Civil, impõe-se a rejeição dos embargos de declaração, sobretudo quando a intenção da parte embargante restringe-se tão somente a rediscutir matéria que já foi apreciada por este Tribunal, o que é defeso nesta via.
Ainda que interpostos à guisa de prequestionamento, os embargos declaratórios devem respeito aos limites inseridos no art. 1.022 do Código de Processo Civil, ou seja, à existência de omissão, contradição, obscuridade ou erro material."
222|699079.0|1406172-07.2016.8.12.0000|Embargos de Declaração Cível / Contratos Bancários|Des. Marcos José de Brito Rodrigues|Fátima do Sul|2ª Câmara Cível|02/08/2017|02/08/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO – AÇÃO PRESTAÇÃO DE CONTAS – OFENSA AO PRINCÍPIO DA DIALETICIDADE – OMISSÃO – INEXISTENTE – AUSÊNCIA DE ENFRENTAMENTO DA MATÉRIA POR NÃO CONHECIMENTO DO MÉRITO DO RECURSO – ACLARATÓRIOS NÃO CONHECIDOS.
Inexistem vícios sanáveis através dos aclaratórios, uma vez que o aresto não conheceu do agravo de instrumento, deixando de assim de enfrentar o objeto do recurso, portanto, em momento algum deixou de enfrentar as matérias atinentes, porém o embargante deixou em seus aclaratórios de contrapor a fundamentação do acórdão."
223|948429.0|0809177-28.2018.8.12.0029|Embargos de Declaração Cível / Contratos Bancários|Des. Marcelo Câmara Rasslan|Naviraí|1ª Câmara Cível|28/11/2019|05/12/2019|"EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – AUSÊNCIA DE APONTAMENTO DE VÍCIOS ESPECÍFICOS NO ACÓRDÃO – EMBARGOS NÃO CONHECIDOS.
Se não são apontados vícios efetivos no acórdão, mas apenas considerações genéricas, tornando-se impossível decidir o recurso dada a desinteligência da peça recursal, os embargos de declaração não devem ser conhecidos."
224|948814.0|0827073-47.2013.8.12.0001|Embargos de Declaração Cível / Contratos Bancários|Des. Sideni Soncini Pimentel|Campo Grande|4ª Câmara Cível|30/11/2019|08/12/2019|EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – PRELIMINAR DE OFENSA À DIALETICIDADE ARGUIDA DE OFÍCIO – ACOLHIDA – RECURSO NÃO CONHECIDO. Em momento algum o teor dessa decisão foi atacado pelos embargos declaratórios
225|510883.0|0019625-90.2012.8.12.0001|Embargos de Declaração Cível / Contratos Bancários|Des. Vilson Bertelli|Campo Grande|2ª Câmara Cível|28/04/2015|30/04/2015|E M E N T A – EMBARGOS DE DECLARAÇÃO – RECURSO DE APELAÇÃO NÃO CONHECIDO – ALEGAÇÃO DE OMISSÃO ATINENTE AO MÉRITO – AUSÊNCIA DE CONTRADIÇÃO
226|803960.0|0827069-68.2017.8.12.0001|Embargos de Declaração Cível / Contratos Bancários|Des. Sérgio Fernandes Martins|Campo Grande|1ª Câmara Cível|17/09/2018|18/09/2018|"E M E N T A. EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL. AÇÃO MONITÓRIA. PRELIMINAR DE OFENSA AO PRINCÍPIO DA DIALETICIDADE. AFASTADA. PRELIMINAR DE INOVAÇÃO RECURSAL. ACOLHIDA. INOVAÇÃO À LIDE EM SEDE RECURSAL. IMPOSSIBILIDADE. RECURSO NÃO CONHECIDO. ALEGADA OMISSÃO. INEXISTÊNCIA. REDISCUSSÃO DA MATÉRIA. APLICAÇÃO DE MULTA. PEDIDO DE PREQUESTIONAMENTO EXPRESSO. DESNECESSIDADE. AUSÊNCIA DE QUAISQUER DOS DEFEITOS ELENCADOS NO ART. 1.022, DO CÓDIGO DE PROCESSO CIVIL. EMBARGOS REJEITADOS. 
A teor do disposto no art. 1.022 do Código de Processo Civil de 2015, os embargos de declaração têm por finalidade o aperfeiçoamento de pronunciamentos judiciais, afastando do decisum embargado eventuais vícios, como obscuridade ou contradição ou, ainda, integrando-os por intermédio da manifestação acerca de algum ponto ocasionalmente omisso, não se prestando, portanto, esta estreita via recursal, para alterar aquilo que restou decidido, salvo nos casos excepcionais em que, do saneamento de algum defeito, decorra lógica e imediatamente uma mudança substancial quanto à conclusão anteriormente assentada acerca da controvérsia posta à apreciação.
Se a irresignação do embargante prende-se a pontos isolados dentro do contexto das provas, que foram examinadas no voto condutor e que serviram de lastro para o acórdão guerreado, tem-se claramente que o intuito da embargante é obter novo julgamento da questão versada, por meio de nova análise dos elementos probatórios contidos nos autos, objetivo impossível de se atingir através de embargos de declaração, sob pena de se desvirtuar completamente seu objetivo, dando azo à criação de novo recurso de mérito na mesma instância.
Ausentes quaisquer dos vícios de que tratam o art. 1.022 do Código de Processo Civil, os embargos de declaração devem ser rejeitados, ainda que o embargante os tenha opostos para fins exclusivos de prequestionamento.
Quando os embargos mostram-se claramente protelatórios, impõe-se a aplicação da multa prevista na legislação processual."
227|1081817.0|0800057-42.2020.8.12.0044|Embargos de Declaração Cível / Contratos Bancários|Des. Alexandre Bastos|Sete Quedas|4ª Câmara Cível|19/01/2021|21/01/2021|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – ALEGAÇÃO DE CONTRADIÇÃO ENTRE A DECISÃO MONOCRÁTICA E AS PROVAS COLIGIDAS NOS AUTOS – VÍCIO NÃO CONFIGURADO – MATÉRIA NÃO PROPOSTA, DISCUTIDA, DEBATIDA E DECIDIDA EM PRIMEIRO GRAU - OMISSÃO DA ARGUIÇÃO DA MATÉRIA NA CONTESTAÇÃO - ARGUIÇÃO, PELA PRIMEIRA VEZ, EM SEDE DE EMBARGOS DE DECLARAÇÃO - INOVAÇÃO EM SEDE RECURSAL - MERO INCONFORMISMO QUE NÃO DESAFIA EMBARGOS DE DECLARAÇÃO – RECURSO NÃO CONHECIDO. 

                              A C Ó R D Ã O

Vistos, relatados e discutidos estes autos, ACORDAM, em sessão permanente e virtual, os juízes da 4ª Câmara Cível do Tribunal de Justiça, na conformidade da ata de julgamentos, a seguinte decisão: Por unanimidade, não conheceram os Embargos, nos termos do voto do Relator"
228|218287.0|0044796-86.2011.8.12.0000|Embargos de Declaração Cível / Contratos Bancários|Des. Marco André Nogueira Hanson|Nova Andradina|3ª Câmara Cível|26/07/2011|29/07/2011|'AGRAVO DE INSTRUMENTO - AÇÃO DE INDENIZAÇÃO - PRESSUPOSTOS DE ADMISSIBILIDADE - AUSÊNCIA DE PEÇA OBRIGATÓRIA À FORMAÇÃO DO INSTRUMENTO - ARTIGO 525
229|1066157.0|0800783-84.2018.8.12.0044|Embargos de Declaração Cível / Contratos Bancários|Des. Alexandre Bastos|Sete Quedas|4ª Câmara Cível|17/11/2020|18/11/2020|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – ALEGAÇÃO DE OMISSÃO – SUCUMBÊNCIA PARCIAL – NÃO CONFIGURADA – MERO INCONFORMISMO QUE NÃO DESAFIA EMBARGOS DE DECLARAÇÃO –  RECURSO CONHECIDO E REJEITADO.       E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – ALEGAÇÃO DE OMISSÃO/CONTRADIÇÃO – INEXISTÊNCIA DE VÍCIO – ACÓRDÃO CLARO E SUFICIENTEMENTE FUNDAMENTADO - PRETENSÃO DE REDISCUSSSÃO - IMPOSSIBILIDADE - RECURSO NÃO CONHECIDO. 

                              A C Ó R D Ã O

Vistos, relatados e discutidos estes autos, ACORDAM, em sessão permanente e virtual, os juízes da 4ª Câmara Cível do Tribunal de Justiça, na conformidade da ata de julgamentos, a seguinte decisão: Por unanimidade, rejeitaram os embargos opostos por Banco Bradesco S/A e não conheceram dos opostos por Florêncio Salina, nos termos do voto do Relator."
230|963985.0|0823213-67.2015.8.12.0001|Embargos de Declaração Cível / Contratos Bancários|Des. Dorival Renato Pavan|Campo Grande|3ª Câmara Cível|28/01/2020|30/01/2020|"EMBARGOS DE DECLARAÇÃO – AUSÊNCIA DE QUAISQUER DOS VÍCIOS DO ARTIGO 1.022 DO CPC – REDISCUSSÃO DA MATÉRIA DECIDIDA – EMBARGOS IMPROVIDOS.
I) Não restando configurada quaisquer das hipóteses do art. 1.022 do CPC, quais sejam, obscuridade, contradição, omissão ou erro material, rejeitam-se os embargos de declaração.
II) É inadmissível, em sede de embargos de declaração, reabrir a discussão da matéria decidida, fugindo os embargos do seu leito natural.
III) Embargos de declaração improvidos.


 EMENTA – AGRAVO INTERNO EM EMBARGOS DE DECLARAÇÃO  – DECISÃO MONOCRÁTICA QUE CONSIGNOU QUE AS MATÉRIAS TRATADAS JÁ ESTAVAM PRECLUSAS – RECURSO QUE REPISA AS MATÉRIAS SEM TECER ARGUMENTOS SOBRE A OCORRÊNCIA DE PRECLUSÃO – AUSÊNCIA DE ATAQUE AOS FUNDAMENTOS DA DECISÃO – FALTA DE ATENDIMENTO AO PRINCÍPIO DA DIALETICIDADE – RECURSO NÃO CONHECIDO."
231|270496.0|0604601-73.2012.8.12.0000|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Campo Grande|1ª Câmara Cível|27/02/2013|15/03/2013|E M E N T A - AGRAVO REGIMENTAL EM AGRAVO DE INSTRUMENTO - AÇÃO DE BUSCA E APREENSÃO - AJUIZAMENTO DA AÇÃO REVISIONAL NÃO AFASTA A MORA - DECISÃO QUE NEGOU SEGUIMENTO
232|271204.0|0605359-52.2012.8.12.0000|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Corumbá|1ª Câmara Cível|27/02/2013|15/03/2013|E M E N T A – AGRAVO REGIMENTAL EM AGRAVO DE INSTRUMENTO - AÇÃO DE RESOLUÇÃO DE CONTRATO C/C MEDIDA CAUTELAR MULTA COERCITIVA PARA CUMPRIMENTO DE OBRIGAÇÃO - LEGALIDADE - DECISÃO DENTRO DOS LIMITES DA LEI - AGRAVO REGIMENTAL QUE NENHUM ELEMENTO NOVO TROUXE
233|271486.0|4000029-21.2013.8.12.0000|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Campo Grande|1ª Câmara Cível|27/02/2013|15/03/2013|E M E N T A - AGRAVO REGIMENTAL EM AGRAVO - AÇÃO REVISIONAL DE CONTRATO - DECISÃO QUE NEGOU SEGUIMENTO
234|270204.0|0604424-12.2012.8.12.0000|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Nova Alvorada do Sul|1ª Câmara Cível|27/02/2013|15/03/2013|E M E N T A - AGRAVO REGIMENTAL EM AGRAVO DE INSTRUMENTO - AÇÃO DE BUSCA E APREENSÃO - DECISÃO QUE NEGOU SEGUIMENTO
235|267913.0|0024401-61.1997.8.12.0001|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Campo Grande|1ª Câmara Cível|20/02/2013|27/02/2013|E M E N T A – AGRAVO REGIMENTAL EM APELAÇÃO CÍVEL - AÇÃO DE EXECUÇÃO DE TÍTULO EXTRAJUDICIAL - DECISÃO QUE NEGOU SEGUIMENTO
236|335394.0|0800891-66.2011.8.12.0042|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Rio Verde de Mato Grosso|1ª Câmara Cível|06/08/2013|14/08/2013|E M E N T A - AGRAVO REGIMENTAL EM APELAÇÃO CÍVEL - AÇÃO REVISIONAL - JUROS REMUNERATÓRIOS - TAXA MÉDIA DE MERCADO - CAPITALIZAÇÃO DE JUROS - DECISÃO QUE NEGOU SEGUIMENTO
237|375885.0|0600018-28.2011.8.12.0017|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Nova Andradina|1ª Câmara Cível|15/10/2013|04/12/2013|E M E N T A – AGRAVO REGIMENTAL EM APELAÇÃO CÍVEL - AÇÃO DE REINTEGRAÇÃO DE POSSE - INÉRCIA DO AUTOR - EXTINÇÃO DO FEITO SEM RESOLUÇÃO DE MÉRITO - CONDENAÇÃO AO PAGAMENTOS DAS CUSTAS PROCESSUAIS - PRINCÍPIO DA CAUSALIDADE - AGRAVO REGIMENTAL QUE NENHUM ELEMENTO NOVO TROUXE
238|375651.0|0811232-80.2011.8.12.0001|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Campo Grande|1ª Câmara Cível|08/10/2013|04/12/2013|E M E N T A AGRAVO REGIMENTAL EM APELAÇÃO CÍVEL – DECISÃO QUE NEGOU SEGUIMENTO
239|373219.0|0002094-28.2012.8.12.0021|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Três Lagoas|1ª Câmara Cível|01/10/2013|04/12/2013|E M E N T A AGRAVO REGIMENTAL EM APELAÇÃO CÍVEL - AÇÃO CAUTELAR DE EXIBIÇÃO DE DOCUMENTOS - AUSÊNCIA DE INTERESSE PROCESSUAL - INOCORRÊNCIA - EXIBIÇÃO DE CONTRATOS E EXTRATOS - DEVER DA INSTITUIÇÃO FINANCEIRA - AGRAVO REGIMENTAL QUE NENHUM ELEMENTO NOVO TROUXE
240|371529.0|0381551-38.2008.8.12.0001|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Campo Grande|1ª Câmara Cível|28/10/2013|04/12/2013|AGRAVO REGIMENTAL QUE NENHUM ELEMENTO NOVO TROUXE
241|268961.0|0603456-79.2012.8.12.0000|Agravo Regimental Cível / Contratos Bancários|Des. João Maria Lós|Campo Grande|1ª Câmara Cível|29/01/2013|20/02/2013|E M E N T A – AGRAVO REGIMENTAL EM APELAÇÃO CÍVEL - AÇÃO REVISIONAL DE CONTRATO - JUSTIÇA GRATUITA INDEFERIDA - VALOR DA CAUSA - VALOR TOTAL DO CONTRATO - DECISÃO QUE NEGOU SEGUIMENTO
242|665413.0|0801393-47.2015.8.12.0015|Apelação Cível / Contratos Bancários|Des. Sideni Soncini Pimentel|Miranda|5ª Câmara Cível|14/03/2017|28/03/2017|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DECLARATÓRIA DE INEXISTÊNCIA DE DÉBITO, C/C REPETIÇÃO DE INDÉBITO E DANOS MORAIS  – CERCEAMENTO DE DEFESA – NÃO OCORRÊNCIA – PRESCRIÇÃO AFASTADA – APLICAÇÃO DAS NORMAS DE DEFESA DO CONSUMIDOR – PRAZO QUINQUENAL – CONTAGEM A PARTIR DO CONHECIMENTO DO DANO/AUTORIA – REPETIÇÃO SIMPLES – AUSÊNCIA DE PROVA DA MÁ-FÉ – DANOS MORAIS MANTIDOS – RECURSO CONHECIDO E PARCIALMENTE PROVIDO.
1. Restando incontroversa a contratação, até porque a parte autora não a nega, é desnecessária a prova pericial que objetiva comprovar a autenticidade das assinaturas da parte contratante. 2. A relação jurídica existente entre as partes é de consumo, pois ainda que a autora tenha sido afetado pela contratação celebrada com a instituição financeira, esta se equipara ao conceito de consumidor, nos termos do artigo 17 do Código de Defesa do Consumidor. Logo, aplica-se a prescrição quinquenal prevista no art. 27 do Código de Defesa do Consumidor. 3. De acordo com a autora, esta teve ciência dos descontos somente a partir da consulta ao seu benefício previdenciário, através do extrato emitido pelo INSS em 23/10/2015, o que, aliás, é confirmado pelo documento de f. 21-22.  Daí que, em consonância com o art. 27 do CDC, somente à partir desta data passou a fluir o prazo prescricional, de forma que, ajuizada a presente demanda em 30 de outubro de 2015, não há se falar em prescrição. 4. Para que a autora fizesse jus à restituição em dobro deveria ter comprovado a má-fé do apelante, uma vez que a boa-fé se presume, ônus do qual não se desincumbiu, motivo pelo qual a pretensão recursal deve ser acolhida. 5. É devido indenização por danos morais na espécie, porquanto restou configurada a responsabilidade da instituição financeira apelante na falha da prestação dos serviços, consubstanciada na negligência quanto à liberação de crédito, possivelmente a terceiro (com empréstimo consignado em folha de pagamento) em nome da parte autora, suprimindo parcela de sua remuneração e prejudicando sua própria subsistência. 6. Levando-se em consideração as circunstâncias a emoldurar o caso em comento, entendo que forma de cálculo utilizada para fixação da indenização por danos morais utilizada pelo magistrado singular - dobro dos valores descontados – R$ 5.066,88 - se encontra dentro do parâmetros jurisprudenciais, sendo, portanto, justo e adequado às finalidades deste instituto jurídico."
243|665011.0|0801318-78.2016.8.12.0045|Apelação Cível / Contratos Bancários|Des. Odemilson Roberto Castro Fassa|Sidrolândia|4ª Câmara Cível|22/03/2017|27/03/2017|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DECLARATÓRIA DE INEXISTÊNCIA DE DÉBITO C/C REPETIÇÃO DE INDÉBITO E DANOS MORAIS – PRAZO PRESCRICIONAL DE CINCO ANOS – TERMO INICIAL – DATA DO ÚLTIMO DESCONTO. PRESCRIÇÃO RECONHECIDA DE OFÍCIO – RECURSO PREJUDICADO. 
Nos termos do art. 27, do CDC, prescreve em cinco anos a pretensão de obter reparação em vista de cobrança indevida (CDC, art. 27).
Em se tratando de desconto de parcelas em benefício previdenciário, considera-se como termo inicial da contagem do prazo prescricional a data do último desconto."
244|658109.0|0801319-63.2016.8.12.0045|Apelação Cível / Contratos Bancários|Des. Odemilson Roberto Castro Fassa|Sidrolândia|4ª Câmara Cível|22/02/2017|23/02/2017|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DECLARATÓRIA DE INEXISTÊNCIA DE DÉBITO C/C REPETIÇÃO DE INDÉBITO E DANOS MORAIS – PRAZO PRESCRICIONAL DE CINCO ANOS – TERMO INICIAL – DATA DO ÚLTIMO DESCONTO – PRESCRIÇÃO RECONHECIDA DE OFÍCIO – RECURSO PREJUDICADO
Nos termos do art. 27, do CDC, prescreve em cinco anos a pretensão de obter reparação em vista de cobrança indevida (CDC, art. 27).
Em se tratando de desconto de parcelas em benefício previdenciário, considera-se como termo inicial da contagem do prazo prescricional a data do último desconto."
